gold,prompt,task_name
Not_Listed,"For clinical trial NCT00424606, review the more effective regimen ingredients and identify which ingredient starts with the letter D.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
ENZALUTAMIDE,"For clinical trial NCT01949337. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with E
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
Not_Listed,"For clinical trial NCT00003934, review the more effective regimen ingredients and identify which ingredient starts with the letter M.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
Not_Listed,"For clinical trial NCT01193244, review the more effective regimen ingredients and identify which ingredient starts with the letter P.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
"Mar 26, 2035","First, for clinical trial NCT00363415 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
DEXCEL PHARMA TECHNOLOGIES LTD,"First, for clinical trial NCT00012051 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
,"For clinical trial NCT02775006 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
DEXCEL PHARMA TECHNOLOGIES LTD,"First, for clinical trial NCT03234972 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
MECHLORETHAMINE HYDROCHLORIDE,"For clinical trial NCT00379041. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with M
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
OTTER PHARMACEUTICALS LLC,"First, for clinical trial NCT00003702 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
PEMETREXED DISODIUM,"For clinical trial NCT00363415. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with P
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
,"For clinical trial NCT00091442 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
AADI SUBSIDIARY INC,"First, for clinical trial NCT01231412 among the more effective regimen ingredients, identify which ingredient starts with the letter S.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
,"For clinical trial NCT03425643 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
15.989999771118164,"For clinical trial NCT01949337, review the more effective regimen ingredients and identify which ingredient starts with the letter E.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
DEXCEL PHARMA TECHNOLOGIES LTD,"First, for clinical trial NCT00344526 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
,"For clinical trial NCT00026338 among the more effective regimen ingredients, identify which ingredient starts with the letter G.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
KARYOPHARM THERAPEUTICS INC,"First, for clinical trial NCT03110562 among the more effective regimen ingredients, identify which ingredient starts with the letter S.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
"Jan 24, 2026","First, for clinical trial NCT00003702 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
HELSINN BIREX PHARMACEUTICALS LTD,"First, for clinical trial NCT00379041 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
,"For clinical trial NCT03838159 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
CRIZOTINIB,"For clinical trial NCT02838420. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with C
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
"Jul 12, 2034","First, for clinical trial NCT00003643 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
ENZALUTAMIDE,"For clinical trial NCT02288247. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with E
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
"Mar 27, 2027","For clinical trial NCT03009981. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with AP.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
"Dec 18, 2037","First, for clinical trial NCT00012051 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
BRISTOL-MYERS SQUIBB CO,"First, for clinical trial NCT00003643 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
BRISTOL-MYERS SQUIBB CO,"First, for clinical trial NCT00003691 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
PACLITAXEL,"For clinical trial NCT00003643. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with P
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
Not_Listed,"For clinical trial NCT00004001, review the more effective regimen ingredients and identify which ingredient starts with the letter P.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
"May 14, 2029","First, for clinical trial NCT01720225 among the more effective regimen ingredients, identify which ingredient starts with the letter A.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
Not_Listed,"For clinical trial NCT00391092, review the more effective regimen ingredients and identify which ingredient starts with the letter D.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
SIROLIMUS,"For clinical trial NCT01231412. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with S
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
BRISTOL MYERS SQUIBB CO,"First, for clinical trial NCT01720225 among the more effective regimen ingredients, identify which ingredient starts with the letter A.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
SHILPA MEDICARE LTD,"First, for clinical trial NCT00806819 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
Not_Listed,"For clinical trial NCT01564537, review the more effective regimen ingredients and identify which ingredient starts with the letter D.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
"May 14, 2029","First, for clinical trial NCT00071799 among the more effective regimen ingredients, identify which ingredient starts with the letter A.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
PHARMACYCLICS LLC,"First, for clinical trial NCT02301156 among the more effective regimen ingredients, identify which ingredient starts with the letter I.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
PREDNISONE,"For clinical trial NCT01193244. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with P
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
"Apr 27, 2027","First, for clinical trial NCT00843882 among the more effective regimen ingredients, identify which ingredient starts with the letter L.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
Not_Listed,"For clinical trial NCT00363415, review the more effective regimen ingredients and identify which ingredient starts with the letter P.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
"Aug 13, 2027","First, for clinical trial NCT02294461 among the more effective regimen ingredients, identify which ingredient starts with the letter E.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
DOCETAXEL,"For clinical trial NCT01168973. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with D
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
METHOTREXATE,"For clinical trial NCT00003934. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with M
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
GEMCITABINE HYDROCHLORIDE,"For clinical trial NCT00026338. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with G
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
,"For clinical trial NCT00333775 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
"Oct 3, 2026","For clinical trial NCT01850524 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
Not_Listed,"For clinical trial NCT00344526, review the more effective regimen ingredients and identify which ingredient starts with the letter D.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
METHOTREXATE,"For clinical trial NCT00003702. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with M
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
"Jul 12, 2034","First, for clinical trial NCT02162719 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
SHILPA MEDICARE LTD,"First, for clinical trial NCT03425643 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
Not_Listed,"For clinical trial NCT02203643, review the more effective regimen ingredients and identify which ingredient starts with the letter C.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
,"For clinical trial NCT00363415 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
"Jul 14, 2025","For clinical trial NCT02838420 among the more effective regimen ingredients, identify which ingredient starts with the letter C.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
"Dec 3, 2031","First, for clinical trial NCT01973387 among the more effective regimen ingredients, identify which ingredient starts with the letter I.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
,"For clinical trial NCT01345682 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
